showdate,set,position,songid,slug,trans_mark,gap,isjam,city,state,country,venueid,tourid,showlength,artist,times_played,last_played,debut
1990-11-17,2,24,171,donna-lee,", ",11,0,Somerville,MA,USA,203,60,27,Charlie Parker,25.0,1993-07-25,1988-10-29
1990-11-17,2,25,235,good-times-bad-times,,3,0,Somerville,MA,USA,203,60,27,Led Zeppelin,228.0,2023-07-28,1986-12-06
1990-11-17,e,26,373,memories,", ",449,0,Somerville,MA,USA,203,60,27,Van Alstyne and Kahn,42.0,1994-07-06,1990-11-17
1990-11-17,e,27,546,sweet-adeline,,51,0,Somerville,MA,USA,203,60,27,Artie Shaw,174.0,2016-12-29,1990-03-28
1990-11-28,1,1,234,golgi-apparatus,", ",4,0,Syracuse,NY,USA,204,60,22,Phish,475.0,2023-10-13,1986-10-12
1990-11-28,1,2,161,divided-sky,", ",1,0,Syracuse,NY,USA,204,60,22,Phish,433.0,2023-08-05,1987-05-11
1990-11-28,1,3,209,foam, > ,2,0,Syracuse,NY,USA,204,60,22,Phish,352.0,2023-10-13,1988-10-29
1990-11-28,1,4,84,bouncing-around-the-room,", ",2,0,Syracuse,NY,USA,204,60,22,Phish,484.0,2023-10-06,1990-01-20
1990-11-28,1,5,627,tweezer,", ",8,0,Syracuse,NY,USA,204,60,22,Phish,395.0,2023-10-15,1990-03-28
1990-11-28,1,6,403,my-sweet-one,", ",6,0,Syracuse,NY,USA,204,60,22,Phish,251.0,2022-08-10,1989-09-09
1990-11-28,1,7,690,you-enjoy-myself,", ",1,0,Syracuse,NY,USA,204,60,22,Phish,608.0,2023-10-08,1986-02-03
1990-11-28,1,8,235,good-times-bad-times,,2,0,Syracuse,NY,USA,204,60,22,Led Zeppelin,228.0,2023-07-28,1986-12-06
1990-11-28,2,9,592,the-oh-kee-pa-ceremony, > ,2,0,Syracuse,NY,USA,204,60,22,Phish,219.0,2022-07-30,1989-08-12
1990-11-28,2,10,545,suzy-greenberg,", ",2,0,Syracuse,NY,USA,204,60,22,Phish,448.0,2023-10-08,1987-02-13
1990-11-28,2,11,250,harry-hood,", ",10,0,Syracuse,NY,USA,204,60,22,Phish,414.0,2023-10-13,1985-10-30
1990-11-28,2,12,584,the-landlady,", ",1,0,Syracuse,NY,USA,204,60,22,Phish,214.0,2022-08-14,1990-09-13
1990-11-28,2,13,48,bathtub-gin,", ",20,0,Syracuse,NY,USA,204,60,22,Phish,298.0,2023-10-10,1989-05-26
1990-11-28,2,14,276,i-didnt-know,", ",4,0,Syracuse,NY,USA,204,60,22,Phish,262.0,2023-07-23,1987-11-18
1990-11-28,2,15,440,possum,", ",2,0,Syracuse,NY,USA,204,60,22,Phish,558.0,2023-10-11,1985-09-27
1990-11-28,2,16,556,take-the-a-train,", ",24,0,Syracuse,NY,USA,204,60,22,Duke Ellington,118.0,1994-04-13,1987-04-29
1990-11-28,2,17,381,mikes-song, > ,1,0,Syracuse,NY,USA,204,60,22,Phish,528.0,2023-10-10,1985-03-16
1990-11-28,2,18,273,i-am-hydrogen, > ,1,0,Syracuse,NY,USA,204,60,22,Phish,345.0,2023-07-26,1985-04-06
1990-11-28,2,19,653,weekapaug-groove,,1,0,Syracuse,NY,USA,204,60,22,Phish,502.0,2023-10-10,1988-07-23
1990-11-28,e,20,329,lawn-boy,", ",2,0,Syracuse,NY,USA,204,60,22,Phish,219.0,2023-07-19,1989-11-30
1990-11-28,e,21,472,rocky-top,,3,0,Syracuse,NY,USA,204,60,22,Osborne Brothers,205.0,2019-12-28,1987-09-21
1990-11-28,e2,22,613,timber-jerry-the-mule,,49,0,Syracuse,NY,USA,204,60,22,Josh White and Sam Gary,100.0,2023-10-15,1987-04-29
1990-11-30,1,1,584,the-landlady,", ",1,0,Keene,NH,USA,78,60,24,Phish,214.0,2022-08-14,1990-09-13
1990-11-30,1,2,381,mikes-song, > ,1,0,Keene,NH,USA,78,60,24,Phish,528.0,2023-10-10,1985-03-16
1990-11-30,1,3,273,i-am-hydrogen, > ,1,0,Keene,NH,USA,78,60,24,Phish,345.0,2023-07-26,1985-04-06
1990-11-30,1,4,653,weekapaug-groove,", ",1,0,Keene,NH,USA,78,60,24,Phish,502.0,2023-10-10,1988-07-23
1990-11-30,1,5,187,esther, > ,4,0,Keene,NH,USA,78,60,24,Phish,134.0,2023-09-01,1988-09-12
1990-11-30,1,6,158,dinner-and-a-movie, > ,6,0,Keene,NH,USA,78,60,24,Phish,149.0,2023-02-24,1987-11-19
1990-11-30,1,7,84,bouncing-around-the-room, > ,1,0,Keene,NH,USA,78,60,24,Phish,484.0,2023-10-06,1990-01-20
1990-11-30,1,8,627,tweezer,", ",1,0,Keene,NH,USA,78,60,24,Phish,395.0,2023-10-15,1990-03-28
1990-11-30,1,9,403,my-sweet-one,", ",1,0,Keene,NH,USA,78,60,24,Phish,251.0,2022-08-10,1989-09-09
1990-11-30,1,10,345,llama,", ",2,0,Keene,NH,USA,78,60,24,Phish,317.0,2023-10-07,1990-10-27
1990-11-30,1,11,440,possum,,1,0,Keene,NH,USA,78,60,24,Phish,558.0,2023-10-11,1985-09-27
1990-11-30,2,12,568,the-asse-festival,", ",7,0,Keene,NH,USA,78,60,24,Phish,24.0,1991-04-27,1990-09-13
1990-11-30,2,13,603,the-squirming-coil, > ,3,0,Keene,NH,USA,78,60,24,Phish,367.0,2023-07-25,1990-01-20
1990-11-30,2,14,479,runaway-jim,", ",2,0,Keene,NH,USA,78,60,24,Phish,396.0,2023-10-14,1990-03-28
1990-11-30,2,15,538,stash,", ",3,0,Keene,NH,USA,78,60,24,Phish,439.0,2023-10-15,1990-09-13
1990-11-30,2,16,586,the-lizards,", ",3,0,Keene,NH,USA,78,60,24,Phish,326.0,2023-08-04,1988-01-27
1990-11-30,2,17,240,gumbo,", ",27,0,Keene,NH,USA,78,60,24,Phish,117.0,2023-10-07,1990-09-28
1990-11-30,2,18,161,divided-sky,", ",1,0,Keene,NH,USA,78,60,24,Phish,433.0,2023-08-05,1987-05-11
1990-11-30,2,19,276,i-didnt-know,", ",1,0,Keene,NH,USA,78,60,24,Phish,262.0,2023-07-23,1987-11-18
1990-11-30,2,20,602,the-sloth,", ",2,0,Keene,NH,USA,78,60,24,Phish,175.0,2021-10-30,1987-08-09
1990-11-30,2,21,478,run-like-an-antelope,,12,0,Keene,NH,USA,78,60,24,Phish,474.0,2023-10-15,1985-04-06
1990-11-30,e,22,103,caravan,", ",11,0,Keene,NH,USA,78,60,24,Duke Ellington,43.0,1996-12-29,1990-01-20
1990-11-30,e,23,592,the-oh-kee-pa-ceremony, > ,1,0,Keene,NH,USA,78,60,24,Phish,219.0,2022-07-30,1989-08-12
1990-11-30,e,24,545,suzy-greenberg,,1,0,Keene,NH,USA,78,60,24,Phish,448.0,2023-10-08,1987-02-13
1990-12-08,1,1,96,buried-alive,", ",3,0,Poughkeepsie,NY,USA,48,60,25,Phish,165.0,2023-10-08,1990-09-13
1990-12-08,1,2,479,runaway-jim,", ",1,0,Poughkeepsie,NY,USA,48,60,25,Phish,396.0,2023-10-14,1990-03-28
1990-12-08,1,3,209,foam, > ,1,0,Poughkeepsie,NY,USA,48,60,25,Phish,352.0,2023-10-13,1988-10-29
1990-12-08,1,4,8,acdc-bag, > ,15,0,Poughkeepsie,NY,USA,48,60,25,Phish,329.0,2023-10-08,1986-04-01
1990-12-08,1,5,161,divided-sky,", ",3,0,Poughkeepsie,NY,USA,48,60,25,Phish,433.0,2023-08-05,1987-05-11
1990-12-08,1,6,108,cavern, > ,1,0,Poughkeepsie,NY,USA,48,60,25,Phish,472.0,2023-10-14,1990-03-28
1990-12-08,1,7,185,eliza, > ,7,0,Poughkeepsie,NY,USA,48,60,25,Phish,22.0,1992-05-14,1990-09-15
1990-12-08,1,8,584,the-landlady,", ",1,0,Poughkeepsie,NY,USA,48,60,25,Phish,214.0,2022-08-14,1990-09-13
1990-12-08,1,9,381,mikes-song, > ,1,0,Poughkeepsie,NY,USA,48,60,25,Phish,528.0,2023-10-10,1985-03-16
1990-12-08,1,10,273,i-am-hydrogen, > ,1,0,Poughkeepsie,NY,USA,48,60,25,Phish,345.0,2023-07-26,1985-04-06
1990-12-08,1,11,653,weekapaug-groove,,1,0,Poughkeepsie,NY,USA,48,60,25,Phish,502.0,2023-10-10,1988-07-23
1990-12-08,2,12,345,llama,", ",1,0,Poughkeepsie,NY,USA,48,60,25,Phish,317.0,2023-10-07,1990-10-27
1990-12-08,2,13,568,the-asse-festival,", ",1,0,Poughkeepsie,NY,USA,48,60,25,Phish,24.0,1991-04-27,1990-09-13
1990-12-08,2,14,158,dinner-and-a-movie, > ,2,0,Poughkeepsie,NY,USA,48,60,25,Phish,149.0,2023-02-24,1987-11-19
1990-12-08,2,15,84,bouncing-around-the-room, > ,1,0,Poughkeepsie,NY,USA,48,60,25,Phish,484.0,2023-10-06,1990-01-20
1990-12-08,2,16,478,run-like-an-antelope,", ",2,0,Poughkeepsie,NY,USA,48,60,25,Phish,474.0,2023-10-15,1985-04-06
1990-12-08,2,17,562,tela,", ",36,0,Poughkeepsie,NY,USA,48,60,25,Phish,91.0,2022-12-28,1988-03-12
1990-12-08,2,18,234,golgi-apparatus,", ",1,0,Poughkeepsie,NY,USA,48,60,25,Phish,475.0,2023-10-13,1986-10-12
1990-12-08,2,19,696,hold-your-head-up, > ,1,0,Poughkeepsie,NY,USA,48,60,25,Argent,312.0,2023-07-29,1987-08-21
1990-12-08,2,20,412,no-good-trying, > ,1,0,Poughkeepsie,NY,USA,48,60,25,Syd Barrett,3.0,1990-12-28,1990-12-07
1990-12-08,2,21,696,hold-your-head-up,", ",0,0,Poughkeepsie,NY,USA,48,60,25,Argent,312.0,2023-07-29,1987-08-21
1990-12-08,2,22,690,you-enjoy-myself,,1,0,Poughkeepsie,NY,USA,48,60,25,Phish,608.0,2023-10-08,1986-02-03
1990-12-08,e,23,220,funky-bitch,,15,0,Poughkeepsie,NY,USA,48,60,25,Son Seals,229.0,2023-10-11,1986-12-06
1990-12-08,e2,24,130,contact, > ,6,0,Poughkeepsie,NY,USA,48,60,25,Phish,172.0,2022-06-03,1988-06-15
1990-12-08,e2,25,262,highway-to-hell,,6,0,Poughkeepsie,NY,USA,48,60,25,AC/DC,77.0,2009-08-16,1989-10-01
1996-07-11,1,1,479,runaway-jim,", ",6,0,London,,England,205,30,19,Phish,396.0,2023-10-14,1990-03-28
1996-07-11,1,2,108,cavern, > ,3,0,London,,England,205,30,19,Phish,472.0,2023-10-14,1990-03-28
1996-07-11,1,3,455,reba,", ",4,0,London,,England,205,30,19,Phish,402.0,2023-10-10,1989-10-01
1996-07-11,1,4,276,i-didnt-know,", ",12,0,London,,England,205,30,19,Phish,262.0,2023-07-23,1987-11-18
1996-07-11,1,5,525,sparkle,", ",6,0,London,,England,205,30,19,Phish,333.0,2023-09-01,1991-09-25
1996-07-11,1,6,538,stash,", ",6,0,London,,England,205,30,19,Phish,439.0,2023-10-15,1990-09-13
1996-07-11,1,7,490,scent-of-a-mule,", ",5,0,London,,England,205,30,19,Phish,137.0,2022-09-01,1994-04-04
1996-07-11,1,8,483,sample-in-a-jar,,3,0,London,,England,205,30,19,Phish,304.0,2023-10-14,1993-02-04
1996-07-11,2,9,250,harry-hood, > ,4,0,London,,England,205,30,19,Phish,414.0,2023-10-13,1985-10-30
1996-07-11,2,10,84,bouncing-around-the-room, > ,2,0,London,,England,205,30,19,Phish,484.0,2023-10-06,1990-01-20
1996-07-11,2,11,21,also-sprach-zarathustra, > ,4,0,London,,England,205,30,19,"Strauss, as interpreted by Deodato",255.0,2023-10-07,1993-07-16
1996-07-11,2,12,364,maze,", ",4,0,London,,England,205,30,19,Phish,333.0,2023-10-06,1992-03-06
1996-07-11,2,13,586,the-lizards,", ",9,0,London,,England,205,30,19,Phish,326.0,2023-08-04,1988-01-27
1996-07-11,2,14,696,hold-your-head-up, > ,15,0,London,,England,205,30,19,Argent,312.0,2023-07-29,1987-08-21
1996-07-11,2,15,565,terrapin, > ,84,0,London,,England,205,30,19,Syd Barrett,66.0,2019-12-04,1987-09-21
1996-07-11,2,16,696,hold-your-head-up,", ",0,0,London,,England,205,30,19,Argent,312.0,2023-07-29,1987-08-21
1996-07-11,2,17,690,you-enjoy-myself,", ",5,0,London,,England,205,30,19,Phish,608.0,2023-10-08,1986-02-03
1996-07-11,2,18,255,hello-my-baby,,1,0,London,,England,205,30,19,Howard and Emerson,57.0,2019-12-03,1995-09-27
1996-07-11,e,19,6,a-day-in-the-life,,4,0,London,,England,205,30,19,The Beatles,72.0,2019-12-03,1995-06-10
1996-07-15,1,1,397,my-friend-my-friend,", ",14,0,Sesto Calende,,Italy,206,30,20,Phish,167.0,2023-10-11,1992-03-06
1996-07-15,1,2,447,punch-you-in-the-eye,", ",12,0,Sesto Calende,,Italy,206,30,20,Phish,162.0,2023-08-25,1989-08-17
1996-07-15,1,3,194,fast-enough-for-you,", ",15,0,Sesto Calende,,Italy,206,30,20,Phish,77.0,2022-07-23,1992-11-19
1996-07-15,1,4,242,guyute,", ",15,0,Sesto Calende,,Italy,206,30,20,Phish,133.0,2023-08-02,1994-10-07
1996-07-15,1,5,440,possum,", ",15,0,Sesto Calende,,Italy,206,30,20,Phish,558.0,2023-10-11,1985-09-27
1996-07-15,1,6,276,i-didnt-know,", ",3,0,Sesto Calende,,Italy,206,30,20,Phish,262.0,2023-07-23,1987-11-18
1996-07-15,1,7,250,harry-hood,", ",3,0,Sesto Calende,,Italy,206,30,20,Phish,414.0,2023-10-13,1985-10-30
1996-07-15,1,8,108,cavern,,1,0,Sesto Calende,,Italy,206,30,20,Phish,472.0,2023-10-14,1990-03-28
1996-07-15,2,9,174,down-with-disease, > ,14,0,Sesto Calende,,Italy,206,30,20,Phish,304.0,2023-10-11,1993-12-31
1996-07-15,2,10,364,maze,", ",3,0,Sesto Calende,,Italy,206,30,20,Phish,333.0,2023-10-06,1992-03-06
1996-07-15,2,11,354,loving-cup, > ,22,0,Sesto Calende,,Italy,206,30,20,The Rolling Stones,148.0,2023-10-15,1993-02-03
1996-07-15,2,12,359,makisupa-policeman, > ,14,0,Sesto Calende,,Italy,206,30,20,Phish,108.0,2023-07-11,1984-10-23
1996-07-15,2,13,307,its-ice,", ",2,0,Sesto Calende,,Italy,206,30,20,Phish,246.0,2023-10-10,1991-09-25
1996-07-15,2,14,318,julius,", ",15,0,Sesto Calende,,Italy,206,30,20,Phish,233.0,2023-10-06,1994-04-04
1996-07-15,2,15,696,hold-your-head-up, > ,2,0,Sesto Calende,,Italy,206,30,20,Argent,312.0,2023-07-29,1987-08-21
1996-07-15,2,16,448,purple-rain, > ,2,0,Sesto Calende,,Italy,206,30,20,Prince,32.0,2012-07-04,1993-07-16
1996-07-15,2,17,696,hold-your-head-up,", ",0,0,Sesto Calende,,Italy,206,30,20,Argent,312.0,2023-07-29,1987-08-21
1996-07-15,2,18,632,uncle-pen,", ",6,0,Sesto Calende,,Italy,206,30,20,Bill Monroe,211.0,2017-08-05,1990-03-28
1996-07-15,2,19,478,run-like-an-antelope,,2,0,Sesto Calende,,Italy,206,30,20,Phish,474.0,2023-10-15,1985-04-06
1996-07-15,e,20,234,golgi-apparatus,,14,0,Sesto Calende,,Italy,206,30,20,Phish,475.0,2023-10-13,1986-10-12
1990-04-22,1,1,161,divided-sky,", ",2,0,Colorado Springs,CO,USA,207,60,23,Phish,433.0,2023-08-05,1987-05-11
1990-04-22,1,2,632,uncle-pen,", ",1,0,Colorado Springs,CO,USA,207,60,23,Bill Monroe,211.0,2017-08-05,1990-03-28
1990-04-22,1,3,592,the-oh-kee-pa-ceremony, > ,1,0,Colorado Springs,CO,USA,207,60,23,Phish,219.0,2022-07-30,1989-08-12
1990-04-22,1,4,545,suzy-greenberg,", ",1,0,Colorado Springs,CO,USA,207,60,23,Phish,448.0,2023-10-08,1987-02-13
1990-04-22,1,5,440,possum,", ",2,0,Colorado Springs,CO,USA,207,60,23,Phish,558.0,2023-10-11,1985-09-27
1990-04-22,1,6,276,i-didnt-know,", ",5,0,Colorado Springs,CO,USA,207,60,23,Phish,262.0,2023-07-23,1987-11-18
1990-04-22,1,7,108,cavern,", ",2,0,Colorado Springs,CO,USA,207,60,23,Phish,472.0,2023-10-14,1990-03-28
1990-04-22,1,8,403,my-sweet-one,", ",4,0,Colorado Springs,CO,USA,207,60,23,Phish,251.0,2022-08-10,1989-09-09
1990-04-22,1,9,512,slave-to-the-traffic-light, > ,9,0,Colorado Springs,CO,USA,207,60,23,Phish,278.0,2023-10-10,1984-12-01
1990-04-22,1,10,381,mikes-song, > ,2,0,Colorado Springs,CO,USA,207,60,23,Phish,528.0,2023-10-10,1985-03-16
1990-04-22,1,11,273,i-am-hydrogen, > ,2,0,Colorado Springs,CO,USA,207,60,23,Phish,345.0,2023-07-26,1985-04-06
1990-04-22,1,12,653,weekapaug-groove,,2,0,Colorado Springs,CO,USA,207,60,23,Phish,502.0,2023-10-10,1988-07-23
1990-04-22,2,13,158,dinner-and-a-movie,", ",2,0,Colorado Springs,CO,USA,207,60,23,Phish,149.0,2023-02-24,1987-11-19
1990-04-22,2,14,84,bouncing-around-the-room, > ,2,0,Colorado Springs,CO,USA,207,60,23,Phish,484.0,2023-10-06,1990-01-20
1990-04-22,2,15,690,you-enjoy-myself, > ,2,0,Colorado Springs,CO,USA,207,60,23,Phish,608.0,2023-10-08,1986-02-03
1990-04-22,2,16,208,fluffhead,", ",1,0,Colorado Springs,CO,USA,207,60,23,Phish,277.0,2023-10-14,1984-12-01
1990-04-22,2,17,271,how-high-the-moon,", ",1,0,Colorado Springs,CO,USA,207,60,23,Hamilton and Lewis,5.0,2009-08-13,1990-04-21
1990-04-22,2,18,187,esther, > ,1,0,Colorado Springs,CO,USA,207,60,23,Phish,134.0,2023-09-01,1988-09-12
1990-04-22,2,19,58,big-black-furry-creature-from-mars,", ",10,0,Colorado Springs,CO,USA,207,60,23,Phish,132.0,2023-07-15,1987-08-21
1990-04-22,2,20,250,harry-hood,", ",1,0,Colorado Springs,CO,USA,207,60,23,Phish,414.0,2023-10-13,1985-10-30
1990-04-22,2,21,199,fire,,6,0,Colorado Springs,CO,USA,207,60,23,Jimi Hendrix Experience,138.0,2023-07-25,1984-12-01
1990-04-22,e,22,329,lawn-boy,", ",4,0,Colorado Springs,CO,USA,207,60,23,Phish,219.0,2023-07-19,1989-11-30
1990-04-22,e,23,234,golgi-apparatus,,3,0,Colorado Springs,CO,USA,207,60,23,Phish,475.0,2023-10-13,1986-10-12
1996-10-25,1,1,245,ha-ha-ha, > ,45,0,Hampton,VA,USA,6,32,23,Phish,33.0,2021-08-27,1995-05-16
1996-10-25,1,2,558,taste,", ",2,0,Hampton,VA,USA,6,32,23,Phish,140.0,2023-10-08,1995-06-07
1996-10-25,1,3,359,makisupa-policeman, -> ,9,0,Hampton,VA,USA,6,32,23,Phish,108.0,2023-07-11,1984-10-23
1996-10-25,1,4,364,maze,", ",3,0,Hampton,VA,USA,6,32,23,Phish,333.0,2023-10-06,1992-03-06
1996-10-25,1,5,64,billy-breathes,", ",5,0,Hampton,VA,USA,6,32,23,Phish,64.0,2021-10-15,1995-09-27
1996-10-25,1,6,392,mound,", ",7,0,Hampton,VA,USA,6,32,23,Phish,117.0,2023-09-02,1992-03-06
1996-10-25,1,7,239,guelah-papyrus,", ",5,0,Hampton,VA,USA,6,32,23,Phish,205.0,2022-07-22,1991-02-01
1996-10-25,1,8,276,i-didnt-know,", ",13,0,Hampton,VA,USA,6,32,23,Phish,262.0,2023-07-23,1987-11-18
1996-10-25,1,9,538,stash,", ",3,0,Hampton,VA,USA,6,32,23,Phish,439.0,2023-10-15,1990-09-13
1996-10-25,1,10,603,the-squirming-coil,,7,0,Hampton,VA,USA,6,32,23,Phish,367.0,2023-07-25,1990-01-20
1996-10-25,2,11,622,tube, > ,11,0,Hampton,VA,USA,6,32,23,Phish,186.0,2023-10-14,1990-09-13
1996-10-25,2,12,442,prince-caspian,", ",4,0,Hampton,VA,USA,6,32,23,Phish,172.0,2023-10-10,1995-06-08
1996-10-25,2,13,613,timber-jerry-the-mule, > ,12,0,Hampton,VA,USA,6,32,23,Josh White and Sam Gary,100.0,2023-10-15,1987-04-29
1996-10-25,2,14,588,the-man-who-stepped-into-yesterday, > ,40,0,Hampton,VA,USA,6,32,23,Phish,83.0,2022-04-21,1987-05-11
1996-10-25,2,15,36,avenu-malkenu, > ,40,0,Hampton,VA,USA,6,32,23,Traditional,83.0,2022-04-21,1987-05-11
1996-10-25,2,16,588,the-man-who-stepped-into-yesterday,", ",0,0,Hampton,VA,USA,6,32,23,Phish,83.0,2022-04-21,1987-05-11
1996-10-25,2,17,404,nicu, > ,9,0,Hampton,VA,USA,6,32,23,Phish,153.0,2023-10-14,1992-03-06
1996-10-25,2,18,215,free,", ",2,0,Hampton,VA,USA,6,32,23,Phish,218.0,2023-10-08,1995-05-16
1996-10-25,2,19,542,strange-design,", ",5,0,Hampton,VA,USA,6,32,23,Phish,66.0,2022-07-29,1995-05-16
1996-10-25,2,20,250,harry-hood, > ,5,0,Hampton,VA,USA,6,32,23,Phish,414.0,2023-10-13,1985-10-30
1996-10-25,2,21,108,cavern,", ",13,0,Hampton,VA,USA,6,32,23,Phish,472.0,2023-10-14,1990-03-28
1996-10-25,2,22,604,the-star-spangled-banner,,3,0,Hampton,VA,USA,6,32,23,Francis Scott Key,21.0,2016-12-28,1996-10-17
1996-10-25,e,23,315,johnny-b-goode,,7,0,Hampton,VA,USA,6,32,23,Chuck Berry,23.0,1998-07-08,1995-06-17
1992-07-14,1,1,584,the-landlady,", ",2,0,Norfolk,VA,USA,212,17,24,Phish,214.0,2022-08-14,1990-09-13
1992-07-14,1,2,462,rift,", ",6,0,Norfolk,VA,USA,212,17,24,Phish,305.0,2023-10-13,1990-02-25
1992-07-14,1,3,239,guelah-papyrus,", ",4,0,Norfolk,VA,USA,212,17,24,Phish,205.0,2022-07-22,1991-02-01
1992-07-14,1,4,364,maze,", ",1,0,Norfolk,VA,USA,212,17,24,Phish,333.0,2023-10-06,1992-03-06
1992-07-14,1,5,525,sparkle,", ",2,0,Norfolk,VA,USA,212,17,24,Phish,333.0,2023-09-01,1991-09-25
1992-07-14,1,6,307,its-ice,", ",11,0,Norfolk,VA,USA,212,17,24,Phish,246.0,2023-10-10,1991-09-25
1992-07-14,1,7,479,runaway-jim,", ",2,0,Norfolk,VA,USA,212,17,24,Phish,396.0,2023-10-14,1990-03-28
1992-07-14,1,8,269,horn,", ",6,0,Norfolk,VA,USA,212,17,24,Phish,175.0,2023-07-29,1990-05-24
1992-07-14,1,9,90,brother,", ",14,0,Norfolk,VA,USA,212,17,24,Phish,60.0,2021-10-15,1991-09-25
1992-07-14,1,10,276,i-didnt-know,", ",5,0,Norfolk,VA,USA,212,17,24,Phish,262.0,2023-07-23,1987-11-18
1992-07-14,1,11,438,poor-heart, > ,13,0,Norfolk,VA,USA,212,17,24,Phish,309.0,2023-07-18,1988-08-04
1992-07-14,1,12,108,cavern,,2,0,Norfolk,VA,USA,212,17,24,Phish,472.0,2023-10-14,1990-03-28
1992-07-14,2,13,575,the-curtain, > ,6,0,Norfolk,VA,USA,212,17,24,Phish,123.0,2022-07-26,1988-02-24
1992-07-14,2,14,627,tweezer,", ",15,0,Norfolk,VA,USA,212,17,24,Phish,395.0,2023-10-15,1990-03-28
1992-07-14,2,15,195,fee, -> ,13,0,Norfolk,VA,USA,212,17,24,Phish,285.0,2023-02-25,1987-08-09
1992-07-14,2,16,18,all-things-reconsidered,", ",8,0,Norfolk,VA,USA,212,17,24,Phish,81.0,1997-02-23,1991-09-25
1992-07-14,2,17,455,reba,", ",3,0,Norfolk,VA,USA,212,17,24,Phish,402.0,2023-10-10,1989-10-01
1992-07-14,2,18,345,llama,", ",3,0,Norfolk,VA,USA,212,17,24,Phish,317.0,2023-10-07,1990-10-27
1992-07-14,2,19,603,the-squirming-coil,", ",2,0,Norfolk,VA,USA,212,17,24,Phish,367.0,2023-07-25,1990-01-20
1992-07-14,2,20,430,paul-and-silas, > ,15,0,Norfolk,VA,USA,212,17,24,Josh White,91.0,2016-07-22,1990-09-13
1992-07-14,2,21,690,you-enjoy-myself,", ",2,0,Norfolk,VA,USA,212,17,24,Phish,608.0,2023-10-08,1986-02-03
1992-07-14,2,22,556,take-the-a-train, > ,23,0,Norfolk,VA,USA,212,17,24,Duke Ellington,118.0,1994-04-13,1987-04-29
1992-07-14,2,23,628,tweezer-reprise,,15,0,Norfolk,VA,USA,212,17,24,Phish,308.0,2023-10-15,1991-02-01
1992-07-14,e,24,514,sleeping-monkey,,17,0,Norfolk,VA,USA,212,17,24,Phish,94.0,2022-08-05,1992-03-06
1992-07-15,1,1,227,glide, > ,2,0,Charlottesville,VA,USA,67,17,24,Phish,116.0,2021-08-31,1991-09-27
1992-07-15,1,2,592,the-oh-kee-pa-ceremony, > ,5,0,Charlottesville,VA,USA,67,17,24,Phish,219.0,2022-07-30,1989-08-12
1992-07-15,1,3,545,suzy-greenberg,", ",3,0,Charlottesville,VA,USA,67,17,24,Phish,448.0,2023-10-08,1987-02-13
1992-07-15,1,4,209,foam,", ",3,0,Charlottesville,VA,USA,67,17,24,Phish,352.0,2023-10-13,1988-10-29
1992-07-15,1,5,397,my-friend-my-friend,", ",18,0,Charlottesville,VA,USA,67,17,24,Phish,167.0,2023-10-11,1992-03-06
1992-07-15,1,6,632,uncle-pen,", ",2,0,Charlottesville,VA,USA,67,17,24,Bill Monroe,211.0,2017-08-05,1990-03-28
1992-07-15,1,7,529,split-open-and-melt,", ",7,0,Charlottesville,VA,USA,67,17,24,Phish,339.0,2023-10-14,1989-02-17
1992-07-15,1,8,582,the-horse, > ,16,0,Charlottesville,VA,USA,67,17,24,Phish,170.0,2022-07-23,1992-03-07
1992-07-15,1,9,507,silent-in-the-morning,", ",16,0,Charlottesville,VA,USA,67,17,24,Phish,185.0,2022-07-23,1992-03-07
1992-07-15,1,10,110,chalk-dust-torture,", ",2,0,Charlottesville,VA,USA,67,17,24,Phish,501.0,2023-10-14,1991-02-01
1992-07-15,1,11,586,the-lizards,", ",4,0,Charlottesville,VA,USA,67,17,24,Phish,326.0,2023-08-04,1988-01-27
1992-07-15,1,12,478,run-like-an-antelope,,4,0,Charlottesville,VA,USA,67,17,24,Phish,474.0,2023-10-15,1985-04-06
1992-07-15,2,13,602,the-sloth, > ,18,0,Charlottesville,VA,USA,67,17,24,Phish,175.0,2021-10-30,1987-08-09
1992-07-15,2,14,161,divided-sky,", ",2,0,Charlottesville,VA,USA,67,17,24,Phish,433.0,2023-08-05,1987-05-11
1992-07-15,2,15,187,esther, > ,23,0,Charlottesville,VA,USA,67,17,24,Phish,134.0,2023-09-01,1988-09-12
1992-07-15,2,16,403,my-sweet-one,", ",4,0,Charlottesville,VA,USA,67,17,24,Phish,251.0,2022-08-10,1989-09-09
1992-07-15,2,17,538,stash,", ",3,0,Charlottesville,VA,USA,67,17,24,Phish,439.0,2023-10-15,1990-09-13
1992-07-15,2,18,365,mcgrupp-and-the-watchful-hosemasters, > ,18,0,Charlottesville,VA,USA,67,17,24,Phish,117.0,2023-07-23,1985-04-06
1992-07-15,2,19,18,all-things-reconsidered,", ",1,0,Charlottesville,VA,USA,67,17,24,Phish,81.0,1997-02-23,1991-09-25
1992-07-15,2,20,250,harry-hood,", ",15,0,Charlottesville,VA,USA,67,17,24,Phish,414.0,2023-10-13,1985-10-30
1992-07-15,2,21,234,golgi-apparatus,,4,0,Charlottesville,VA,USA,67,17,24,Phish,475.0,2023-10-13,1986-10-12
1992-07-15,e,22,440,possum, > ,2,0,Charlottesville,VA,USA,67,17,24,Phish,558.0,2023-10-11,1985-09-27
